Order ID,Order Date,Day,Country,City,Lat,Lng,Full Name,Category,Sub Category,Item,SalesPerson ID,Quantity,Unit Price,Discount,Total Cost,Status
3140,08/02/2023,Tue,Saudi Arabia,jeddah,21.4858,39.1925,Lwy Alahmad,Smartwatch,Garmin Fenix,Garmin Fenix 7,B265,6,699,1342.08,615.12,TRUE
3141,08/02/2023,Wed,United Arab Emirates,fujairah,25.1286,56.3242,Khaldun Altahhan,Smart Speaker,Harman Kardon,Harman Kardon Allure,I811,4,249,217.377,207.7158,FALSE
3142,08/02/2023,Fri,USA,las vegas,36.1699,-115.1398,Muhamad Sariji,Digital Camera,Nikon Z Series,Nikon Z7 II,I876,2,2299,9104.04,3641.616,TRUE
3143,08/02/2023,Tue,United Arab Emirates,abu dhabi,24.4764,54.3705,Juri Almala,Tablet,Amazon Fire HD,Amazon Fire HD 8,C371,4,89,58.74,10.68,TRUE
3144,08/02/2023,Tue,United Arab Emirates,abu dhabi,24.4539,54.3773,Ibrahim Alhuri,Smartwatch,Apple Watch,Apple Watch Series 7,S855,3,399,222.8814,3.9102,TRUE
3145,08/02/2023,Tue,United Arab Emirates,abu dhabi,24.4764,54.3705,Imran Hamj,Smartwatch,Samsung Gear,Samsung Gear Fit 4,Q903,4,199,50.1878,158.2846,TRUE
3146,08/02/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Iin Qulumih,Tablet,Samsung Galaxy Tab S,Galaxy Tab S7+,P598,5,849,374.409,299.5272,FALSE
3147,08/02/2023,Tue,USA,washington,38.9072,-77.0369,Sayban Alnasar,Tablet,Lenovo Tab,Lenovo Tab M10 FHD Plus,R021,5,229,208.7106,139.1404,TRUE
3148,08/02/2023,Wed,USA,new york,40.7312,-73.9998,Ahmad Mudinih,Tablet,Samsung Galaxy Tab,Galaxy Tab S8,W206,7,649,400.6926,572.418,TRUE
3149,08/02/2023,Wed,United Arab Emirates,abu dhabi,24.4764,54.3705,Muhamad Zarie,Smart Speaker,Sonos One,Sonos Move,O337,3,399,49.7952,68.9472,FALSE
3150,08/02/2023,Mon,Saudi Arabia,jeddah,21.4858,39.1925,Muhamad Hisan,Tablet,Apple iPad,"iPad Pro 12.9""",I917,5,999,1305.4932,2106.5913,TRUE
3151,08/02/2023,Mon,United Arab Emirates,dubai,25.2048,55.2708,Iilyas Badran,Fitness Tracker,Huawei Band,Huawei Band 6,V535,8,59,87.2433,105.3504,TRUE
3152,08/02/2023,Tue,Saudi Arabia,aseer,18.2311,42.5004,Zahir Kiali,Headphones,Jabra Elite,Jabra Elite 75t,A058,4,179,579.3156,579.3156,TRUE
3153,08/02/2023,Fri,United Arab Emirates,abu dhabi,24.4539,54.3773,Muhamad Alrrashid,Gaming Console,Retro Console,Sega Genesis Mini,X514,4,79,24.174,62.568,TRUE
3154,08/02/2023,Mon,United Arab Emirates,abu dhabi,24.4764,54.3705,Rim Hamdu,VR Headset,Oculus Quest,Oculus Quest 2 (64GB),X583,5,299,80.6403,239.1402,TRUE
3155,08/02/2023,Thu,Saudi Arabia,dammam,26.3927,49.9777,Ali Basil,Fitness Tracker,Huawei Band,Huawei Band 6,S783,1,59,173.696,156.3264,TRUE
3156,08/02/2023,Tue,United Arab Emirates,abu dhabi,24.4764,54.3705,Anwar Alssati,Gaming Console,Microsoft Xbox,Xbox One X,R820,4,299,1127.23,544.18,TRUE
3157,08/02/2023,Mon,Saudi Arabia,riyadh,24.7743,46.7386,Hikamat Raft,Fitness Tracker,Amazfit GTR,Amazfit GTR 2e,L106,5,99,50.6385,22.0968,FALSE
3158,08/02/2023,Tue,United Arab Emirates,abu dhabi,24.4764,54.3705,Kinda Altarah,Gaming Console,Nintendo Switch,Nintendo Switch Lite,D393,3,199,23.283,105.669,TRUE
3159,08/02/2023,Tue,Syria,aleppo,36.2021,37.1343,Riad Alyusif,VR Headset,HP Reverb G2 Omnicept,HP Reverb G2 Omnicept,L412,7,799,661.572,179.775,TRUE
3160,08/02/2023,Tue,Saudi Arabia,riyadh,24.7743,46.7386,Rabana Earabi,Smartphone,Samsung Galaxy,Galaxy A52,Y590,7,399,199.1808,76.608,TRUE
3161,08/02/2023,Tue,Syria,aleppo,36.2021,37.1343,Rwbyna Khalf,VR Headset,Sony PlayStation,PlayStation VR,R041,4,299,194.3201,11.6012,TRUE
3162,08/02/2023,Mon,USA,new york,40.7312,-73.9998,Rinah Hamada,Tablet,Microsoft Surface,Surface Pro 7,N498,4,799,323.4352,485.1528,FALSE
3163,08/02/2023,Tue,Syria,homs,34.7326,36.7136,Rafat Qareush,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 6,A512,4,39,32.6508,4.6644,TRUE
3164,08/02/2023,Tue,USA,las vegas,36.1699,-115.1398,Ghyath Almawsiliu,VR Headset,HP Reverb G2 Omnicept,HP Reverb G2 Omnicept,G405,4,799,174.0222,110.7414,TRUE
3165,08/02/2023,Mon,Saudi Arabia,jeddah,21.4858,39.1925,Bayan Hasan,Laptop,Apple MacBook,"MacBook Air 13""",S783,4,999,881.8173,881.8173,TRUE
3166,08/02/2023,Mon,France,paris,48.8566,2.3522,Muhamad Bwalsibae,Fitness Tracker,Huawei Band,Huawei Band 6,S735,4,59,43.4948,53.7962,TRUE
3167,08/02/2023,Sun,Morocco,casablanca,33.5731,7.5898,Husayn Hutayniun,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 6,L571,3,39,16.146,21.411,TRUE
3168,08/02/2023,Tue,Saudi Arabia,jeddah,21.5433,39.1728,Lilas Ziada,Laptop,Apple MacBook,"MacBook Pro 16""",Y368,4,2399,829.5742,392.9562,TRUE
3169,08/02/2023,Wed,Saudi Arabia,jeddah,21.5433,39.1728,Kawkab Ubuerar,Smart Speaker,Amazon Echo,Echo Dot (4th Gen),Q903,4,49,22.3391,40.4005,TRUE
3170,08/02/2023,Fri,Saudi Arabia,jeddah,21.4858,39.1925,Razan Alrashid,Smartwatch,Samsung Gear,Samsung Gear Fit 4,W493,4,199,127.161,127.161,FALSE
3171,08/02/2023,Mon,Syria,aleppo,36.2021,37.1343,Muhamad Wabi,Fitness Tracker,Huawei Band,Huawei Band 6,K081,4,59,48.0732,24.6089,TRUE
3172,08/02/2023,Wed,Saudi Arabia,riyadh,24.7136,46.6753,Asf Alsaed,Smartwatch,Apple Watch,Apple Watch SE,K406,3,279,131.2416,62.8866,TRUE
3173,08/02/2023,Mon,United Arab Emirates,abu dhabi,24.4764,54.3705,Salim Ayman,Smartwatch,Garmin Forerunner,Garmin Forerunner 945,W820,3,599,345.024,1362.8448,TRUE
3174,08/02/2023,Tue,United Arab Emirates,abu dhabi,24.4539,54.3773,Aishah Hamuwd,Smartwatch,Garmin Fenix,Garmin Fenix 7,X758,3,699,352.296,541.026,TRUE
3175,08/02/2023,Tue,USA,new york,40.7498,-73.9814,Ahmad Alshear,Smart Speaker,JBL Link,JBL Link 20,B938,4,99,75.8637,74.9034,TRUE
3176,08/02/2023,Mon,Syria,aleppo,36.2021,37.1343,Ruba Ashbrh,Digital Camera,Canon EOS,Canon EOS M50 Mark II,O895,5,649,43.1585,332.937,TRUE
3177,08/02/2023,Tue,Saudi Arabia,jeddah,21.5433,39.1728,Iin Muhamad,Fitness Tracker,Huawei Band,Huawei Band 6,J157,5,59,26.845,19.8653,TRUE
3178,08/02/2023,Tue,Saudi Arabia,aseer,18.2311,42.5004,Rana Alhariri,VR Headset,Oculus Quest,Oculus Quest 2 (256GB),I561,5,399,122.4531,48.2391,TRUE
3179,08/02/2023,Tue,USA,washington,38.9072,-77.0369,Lbyb Salam,Smartphone,Samsung Galaxy,Galaxy M32,J073,4,249,201.69,219.12,FALSE
3180,08/02/2023,Fri,Saudi Arabia,riyadh,24.7136,46.6753,Ibrahim Alqutb,Smart Speaker,Google Nest,Nest Hub (2nd Gen),H046,4,99,45.5994,80.5266,TRUE
3181,08/02/2023,Wed,USA,new york,40.7312,-73.9998,Jablah Allaham,Fitness Tracker,Amazfit Bip,Amazfit Bip S,G475,4,49,47.0596,10.5644,TRUE
3182,08/02/2023,Tue,Saudi Arabia,jeddah,21.4858,39.1925,Alaa Alwurhani,Smartphone,Samsung Galaxy,Galaxy S21 Ultra,S735,4,1199,267.6168,557.535,TRUE
3183,08/02/2023,Tue,Saudi Arabia,aseer,18.2311,42.5004,Ahmad Alqadiri,Gaming Console,Sony PlayStation,PlayStation 2,R209,4,99,8.7318,72.765,TRUE
3184,08/02/2023,Fri,Egypt,cairo,30.0444,31.2357,Ayman Alghurani,VR Headset,Sony PlayStation,PlayStation VR,U806,4,299,52.2054,258.1267,TRUE
3185,08/02/2023,Tue,Syria,aleppo,36.2021,37.1343,Ashraf Naeim,Smartwatch,Garmin Venu,Garmin Venu 2S,C905,4,349,740.0196,19.4742,TRUE
3186,08/02/2023,Tue,Saudi Arabia,riyadh,24.7136,46.6753,Salam Badr,Headphones,Anker Soundcore,Anker Soundcore Liberty Air 2 Pro,X918,2,99,7.4448,13.0284,TRUE
3187,08/02/2023,Tue,USA,new york,40.7498,-73.9814,Ahmad Astitih,VR Headset,HP Reverb,HP Reverb G2,J501,5,599,765.7616,585.5824,FALSE
3188,08/02/2023,Tue,USA,new york,40.7312,-73.9998,Sahar Alshulyan,VR Headset,Samsung Odyssey,Samsung Odyssey G9,J730,5,1499,1352.8475,1053.797,TRUE
3189,08/02/2023,Mon,United Arab Emirates,dubai,25.2048,55.2708,Muhamad Qbany,Tablet,Lenovo Tab,Lenovo Tab M10 FHD Plus,G667,5,229,134.1024,74.7456,TRUE
3190,08/02/2023,Tue,United Arab Emirates,abu dhabi,24.4764,54.3705,Omar Dw,Headphones,Bose QuietComfort,QC35 II,Z398,4,299,527.436,817.5258,TRUE
3191,08/02/2023,Tue,Saudi Arabia,jeddah,21.5433,39.1728,Muhamad Shannar,VR Headset,Oculus Quest,Oculus Quest 3,C308,4,599,335.7395,216.239,FALSE
3192,08/02/2023,Tue,USA,new york,40.7498,-73.9814,Duhana Alkhayrat,Tablet,Amazon Fire,Amazon Fire HD 10,F376,3,149,119.1702,51.2709,FALSE
3193,08/02/2023,Mon,France,paris,48.8566,2.3522,Muhamad Alkalu,Laptop,Lenovo ThinkPad,ThinkPad X1 Carbon,D767,3,1499,1366.1886,2035.3422,TRUE
3194,08/02/2023,Mon,Syria,homs,34.7326,36.7136,Asama Jadid,Headphones,Bose SoundSport,Bose SoundSport Wireless,J073,4,129,50.3874,219.5451,FALSE
3195,08/02/2023,Mon,USA,washington,38.9072,-77.0369,Faras Husu,Headphones,Sennheiser HD,Sennheiser HD 450BT,R236,5,129,281.3232,77.6064,FALSE
3196,08/02/2023,Tue,Syria,homs,34.7326,36.7136,Muhamad Murad,Digital Camera,Panasonic Lumix,Panasonic Lumix S1H,J536,7,3499,1118.2804,493.359,TRUE
3197,08/02/2023,Tue,Egypt,cairo,30.0444,31.2357,Emam Tutwnji,Digital Camera,Canon EOS R Series,Canon EOS R5,A874,8,3999,2429.7924,78.3804,FALSE
3198,08/02/2023,Tue,Egypt,asyut,27.1809,31.1837,Basimah Drwysh,Smartphone,OnePlus,OnePlus Nord CE 5G,Y720,2,349,408.33,559.098,TRUE
3199,08/02/2023,Tue,Egypt,asyut,27.1809,31.1837,Ruyda Daeas,Headphones,Bose QuietComfort,QC45,J667,8,349,103.8624,33.504,TRUE
3200,08/02/2023,Mon,Syria,homs,34.7326,36.7136,Lobnaa Alnashar,Fitness Tracker,Fitbit Charge,Fitbit Charge 3,M137,5,99,121.5324,103.1184,TRUE
3201,08/02/2023,Mon,USA,washington,38.9072,-77.0369,Danah Eataya,Headphones,JBL Live,JBL Live 500BT,J501,3,99,114.4638,30.7098,TRUE
3202,08/02/2023,Tue,Saudi Arabia,aseer,18.2311,42.5004,Kamal Zaerur,Smartwatch,Apple Watch,Apple Watch Series 7,W956,4,399,337.6737,263.4597,FALSE
3203,08/02/2023,Wed,Saudi Arabia,riyadh,24.7743,46.7386,Esamat Alnashar,Fitness Tracker,Garmin Approach,Garmin Approach S12,C793,4,199,1539.7824,645.7152,TRUE
3204,08/02/2023,Tue,France,paris,48.8566,2.3522,Thayir Eirat,Fitness Tracker,Amazfit Bip,Amazfit Bip U Pro,L427,4,69,45.9816,15.5526,FALSE
3205,08/02/2023,Mon,Syria,aleppo,36.2021,37.1343,Muhamad Shaykh Janid,Fitness Tracker,Fitbit Versa,Fitbit Versa 2,F230,4,179,5.2089,22.5719,TRUE
3206,08/02/2023,Wed,Saudi Arabia,jeddah,21.4858,39.1925,Muhamad Aleass,Fitness Tracker,Fitbit Charge,Fitbit Charge 4,I729,4,149,832.91,1317.16,FALSE
3207,08/02/2023,Tue,United Arab Emirates,abu dhabi,24.4539,54.3773,Muhamad Ewad,Smartwatch,Samsung Gear,Samsung Gear Fit 4,G267,4,199,151.5186,172.0952,TRUE
3208,08/02/2023,Tue,Saudi Arabia,jeddah,21.5433,39.1728,Maria Mshati,VR Headset,Oculus Quest,Oculus Quest 3,S735,4,599,335.44,551.08,TRUE
3209,09/02/2023,Mon,France,paris,48.8566,2.3522,Muhamad Ashbrh,Laptop,ASUS ROG,ASUS ROG Strix G15,J860,4,1099,283.1024,960.526,TRUE
3210,09/02/2023,Tue,USA,new york,40.7498,-73.9814,Khaldun Alrrashid,Smartwatch,Garmin Venu,Garmin Venu 2,X358,5,399,271.6392,80.7576,FALSE
3211,09/02/2023,Tue,Saudi Arabia,dammam,26.3927,49.9777,Amjad Rafaea,VR Headset,Oculus Rift S,Oculus Rift 2,W669,5,499,431.5352,220.4582,TRUE
3212,09/02/2023,Tue,Saudi Arabia,jeddah,21.5433,39.1728,Fadi Altynawi,Fitness Tracker,Huawei Band,Huawei Band 6,Y247,5,59,8.319,1.1092,TRUE
3213,09/02/2023,Mon,France,paris,48.8566,2.3522,Muhamad Eiwad,Tablet,Lenovo Tab,Lenovo Tab P11 Pro,Y720,4,499,445.0082,176.0472,TRUE
3214,09/02/2023,Mon,Syria,damascus,33.5146,36.3084,Lina Abu Eadlh,VR Headset,Oculus Rift,Oculus Rift S,W206,5,399,126.1638,48.2391,TRUE
3215,09/02/2023,Tue,Saudi Arabia,riyadh,24.7743,46.7386,Tariq Qadimati,Headphones,Sennheiser HD,Sennheiser HD 800 S,H046,5,1699,1269.153,871.587,FALSE
3216,09/02/2023,Mon,USA,las vegas,36.1699,-115.1398,Ibrahim Alshamy,Fitness Tracker,Garmin Approach,Garmin Approach S12,Z674,4,199,251.5758,163.8168,FALSE
3217,09/02/2023,Thu,Syria,damascus,33.5146,36.3084,Muhamad Ghunum,Headphones,JBL Live,JBL Live 500BT,B099,1,99,38.313,4.455,TRUE
3218,09/02/2023,Mon,Saudi Arabia,aseer,18.2311,42.5004,Rahaf Bytar,VR Headset,Pimax Vision,Pimax Vision 5K Super,Z398,4,899,929.566,1521.108,TRUE
3219,09/02/2023,Tue,Saudi Arabia,riyadh,24.7743,46.7386,Abdalrhmin Salayk,Tablet,Apple iPad,iPad Air,Y716,4,649,1007.248,667.3018,TRUE
3220,09/02/2023,Mon,Egypt,asyut,27.1809,31.1837,Mujdi Alhamuwd,Laptop,Acer Swift,Acer Swift 5,U858,3,999,576.0234,436.6629,TRUE
3221,09/02/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Ahmad Almunzilijiu,Headphones,Sennheiser HD,Sennheiser HD 450BT,Z719,8,129,86.3397,72.5754,TRUE
3222,09/02/2023,Tue,France,paris,48.8566,2.3522,Amir Zaniqa,Tablet,Amazon Fire,Amazon Fire HD 10,E365,2,149,33.2568,157.9698,TRUE
3223,09/02/2023,Mon,USA,new york,40.7498,-73.9814,Alaa Aljurmqaniu,Smartphone,Xiaomi Redmi,Xiaomi Redmi 10,L700,1,199,126.3252,23.8004,TRUE
3224,09/02/2023,Wed,USA,las vegas,36.1699,-115.1398,Ahmad Shiah,Tablet,Lenovo Tab,Lenovo Tab M7,H520,6,79,0.7663,45.978,FALSE
3225,09/02/2023,Tue,USA,new york,40.7498,-73.9814,Sami Almarstani,VR Headset,Oculus Rift S,Oculus Rift 2,H890,6,499,49.9499,276.9949,TRUE
3226,09/02/2023,Tue,Egypt,asyut,27.1809,31.1837,Muhamad Shakir,Fitness Tracker,Fitbit Versa,Fitbit Versa 2,C068,8,179,33.831,12.888,TRUE
3227,09/02/2023,Wed,USA,las vegas,36.1699,-115.1398,Jihad Dib,Smartwatch,Apple Watch,Apple Watch Series 7,H320,4,399,977.949,966.5775,FALSE
3228,09/02/2023,Wed,Saudi Arabia,jeddah,21.4858,39.1925,Muhamad Hamuwda,Tablet,Lenovo Tab,Lenovo Tab P11 Pro,Q717,4,499,1299.396,2561.6664,FALSE
3229,09/02/2023,Tue,Saudi Arabia,riyadh,24.7743,46.7386,Fadi Alqadi,Smartwatch,Samsung Galaxy,Galaxy Watch Active 2,F655,5,249,181.77,184.26,TRUE
3230,09/02/2023,Tue,United Arab Emirates,fujairah,25.1286,56.3242,Abd Allatif Zawal,Smartphone,Xiaomi Mi,Xiaomi Mi 12,W638,3,799,73.508,58.8064,TRUE
3231,09/02/2023,Wed,USA,las vegas,36.1699,-115.1398,Khalil Alshiyraziu,Smartwatch,Fossil Gen,Fossil Gen 6,V535,8,299,16.146,32.292,TRUE
3232,09/02/2023,Tue,USA,new york,40.7312,-73.9998,Muhamad Darbika,Laptop,ASUS ROG,ASUS ROG Flow Z13,Y247,5,2499,1394.442,3643.542,TRUE
3233,09/02/2023,Tue,United Arab Emirates,abu dhabi,24.4539,54.3773,Lwy Huaydi,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart 4,S243,4,129,60.6816,96.5952,TRUE
3234,09/02/2023,Sun,Egypt,asyut,27.1809,31.1837,Amal Zawal,Gaming Console,Nintendo Switch,Nintendo Switch Pro,F553,3,399,81.6354,44.5284,TRUE
3235,09/02/2023,Tue,Egypt,cairo,30.0444,31.2357,Bayan Abu Nasir,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 6,K315,3,39,0.7566,25.7244,FALSE
3236,09/02/2023,Mon,Saudi Arabia,dammam,26.3927,49.9777,Basil Albahra,Headphones,Bose QuietComfort,QC35 II,R660,6,299,284.2294,84.9758,TRUE
3237,09/02/2023,Mon,USA,new york,40.7128,-74.006,Eala Almahdi,Tablet,Amazon Fire,Amazon Fire 7,Z227,4,49,32.5017,27.6507,FALSE
3238,09/02/2023,Mon,Morocco,casablanca,33.5731,7.5898,Karam Zarie,Digital Camera,Panasonic Lumix,Panasonic Lumix GH5,J694,4,1299,519.6,844.35,TRUE
3239,09/02/2023,Wed,USA,washington,38.9072,-77.0369,Lama Alsaeid,Smart Speaker,Google Nest,Nest Hub (2nd Gen),Q963,3,99,19.602,83.3085,TRUE
3240,09/02/2023,Wed,Saudi Arabia,jeddah,21.4858,39.1925,Bisam Alnuwnu,Headphones,Sennheiser HD,Sennheiser HD 599 SE,S735,1,199,166.0058,110.0271,TRUE
3241,09/02/2023,Tue,United Arab Emirates,dubai,25.2048,55.2708,Jihan Eilwan,Smartwatch,Garmin Venu,Garmin Venu 2,Z948,3,399,104.4981,100.6278,TRUE
3242,09/02/2023,Tue,Saudi Arabia,riyadh,24.7743,46.7386,Ahmad Alkhuriu,Headphones,Jabra Elite,Jabra Elite 85t,C787,3,229,1092.6048,215.4432,TRUE
3243,09/02/2023,Tue,United Arab Emirates,dubai,25.2048,55.2708,Ranya Aleumurii,Headphones,Sennheiser HD,Sennheiser HD 450BT,K406,4,129,81.3345,77.5806,TRUE
3244,09/02/2023,Tue,Egypt,cairo,30.0444,31.2357,Ruaa Fawaz,Laptop,Apple MacBook,"MacBook Air 13""",Z540,4,999,2253.744,450.7488,FALSE
3245,09/02/2023,Mon,Saudi Arabia,riyadh,24.7136,46.6753,Hanan Aljazayiriu,Gaming Console,Retro Console,Super NES Classic,R426,4,99,82.8828,75.5964,FALSE
3246,09/02/2023,Tue,France,paris,48.8566,2.3522,Riad Malik,Fitness Tracker,Huawei Band,Huawei Band 4 Pro,C780,4,49,7.9968,46.5696,TRUE
3247,09/02/2023,Mon,Saudi Arabia,riyadh,24.7743,46.7386,Fulla Aleitar,Smart Speaker,Apple HomePod,Apple HomePod,J073,6,299,155.0016,17.2224,TRUE
3248,09/02/2023,Mon,Egypt,cairo,30.0444,31.2357,Almuthanaa Eaqad,Headphones,Anker Soundcore,Anker Soundcore Life Q30,P939,3,79,14.4096,36.4032,TRUE
3249,09/02/2023,Tue,Saudi Arabia,aseer,18.2311,42.5004,Diea Husayn,Digital Camera,Sony Alpha,Sony Alpha A7 III,J012,3,1999,542.9284,3722.9376,FALSE
3250,09/02/2023,Tue,USA,washington,38.9072,-77.0369,Hazim Alakhris,Smartphone,Apple iPhone,iPhone SE,K406,3,399,703.836,323.19,TRUE
3251,09/02/2023,Tue,Saudi Arabia,jeddah,21.4858,39.1925,Asra Aljuju,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 6,Y493,4,39,3.744,10.1088,FALSE
3252,09/02/2023,Tue,USA,new york,40.7312,-73.9998,Rima Alnuwri,Gaming Console,Sony PlayStation,PlayStation 4 Pro,B099,3,399,611.5074,665.6916,TRUE
3253,09/02/2023,Mon,Syria,homs,34.7326,36.7136,Eala Alrashid,Tablet,Apple iPad,iPad Air,L427,5,649,597.5343,464.7489,FALSE
3254,09/02/2023,Tue,Saudi Arabia,dammam,26.3927,49.9777,Iilian Alzaybq,Smart Speaker,Harman Kardon,Harman Kardon Citation,W243,5,199,171.6176,89.7092,FALSE
3255,09/02/2023,Mon,USA,new york,40.7128,-74.006,Mazin Alaleppoy,Gaming Console,Nintendo Switch,Nintendo Switch OLED Pro,C787,4,449,266.706,84.4569,FALSE
3256,09/02/2023,Tue,USA,new york,40.7128,-74.006,Amir Albarghali,Laptop,Lenovo Legion,Lenovo Legion 5,J194,3,1099,247.7146,635.4418,TRUE
3257,09/02/2023,Mon,Morocco,casablanca,33.5731,7.5898,Muhamad Hmshw,Headphones,Sennheiser HD,Sennheiser HD 660S,E754,3,499,290.6176,835.5256,TRUE
3258,09/02/2023,Tue,United Arab Emirates,dubai,25.2048,55.2708,Abd Alsamad Shumut,Gaming Console,Retro Console,Sega Genesis Mini,T371,5,79,28.3531,75.0974,FALSE
3259,09/02/2023,Wed,Syria,homs,34.7326,36.7136,Ibrahim Eimaruh,Laptop,Lenovo ThinkPad,ThinkPad X13,F655,3,999,861.5376,509.0904,TRUE
3260,09/02/2023,Tue,France,paris,48.8566,2.3522,Thayir Alsiyah,Laptop,Lenovo ThinkPad,ThinkPad X13,Z409,4,999,709.29,369.63,FALSE
3261,09/02/2023,Tue,United Arab Emirates,dubai,25.2048,55.2708,Fadi Almuneim,Fitness Tracker,Fitbit Versa,Fitbit Versa 3,S384,4,229,106.2789,110.4467,FALSE
3262,09/02/2023,Tue,Saudi Arabia,riyadh,24.7136,46.6753,Rahaf Almuhamad,Fitness Tracker,Fitbit Charge,Fitbit Charge 4,G327,5,149,45.594,113.985,FALSE
3263,09/02/2023,Mon,USA,las vegas,36.1699,-115.1398,Zahir Aleazm,Fitness Tracker,Withings Move,Withings Move,P826,3,59,34.9103,44.6394,FALSE
3264,09/02/2023,Wed,Saudi Arabia,riyadh,24.7743,46.7386,Samir Qaziyha,Gaming Console,Microsoft Xbox,Xbox Series X,Y684,4,499,479.1897,217.8135,TRUE
3265,09/02/2023,Tue,Saudi Arabia,jeddah,21.4858,39.1925,Ahmad Naqawuh,Tablet,Lenovo Tab,Lenovo Tab M7,S384,4,79,73.5174,67.2606,FALSE
3266,09/02/2023,Tue,Saudi Arabia,jeddah,21.5433,39.1728,Hazim Alsiraj,Fitness Tracker,Fitbit Charge,Fitbit Charge 3,S830,2,99,93.06,9.306,TRUE
3267,09/02/2023,Fri,United Arab Emirates,abu dhabi,24.4539,54.3773,Omar Alkhatib,Laptop,Lenovo Legion,Lenovo Legion 5,P200,1,1099,1011.8493,378.1659,FALSE
3268,09/02/2023,Tue,United Arab Emirates,abu dhabi,24.4764,54.3705,Fatin Nasir,VR Headset,HTC Vive,HTC Vive Focus 3,E986,4,799,5450.0589,8843.4918,FALSE
3269,09/02/2023,Tue,United Arab Emirates,abu dhabi,24.4764,54.3705,Muanis Jamul,Tablet,Amazon Fire HD,Amazon Fire HD 8,H466,3,89,13.083,68.0316,TRUE
3270,09/02/2023,Fri,Syria,damascus,33.5138,36.2765,Kawkab Qulumih,Tablet,Amazon Fire HD,Amazon Fire HD 8,D767,3,89,153.792,86.508,TRUE
3271,09/02/2023,Tue,Egypt,asyut,27.1809,31.1837,Lina Lulu,Smartphone,Samsung Galaxy,Galaxy A72,T458,3,499,153.1431,162.4245,FALSE
3272,09/02/2023,Mon,Syria,homs,34.7326,36.7136,Rasha Aljasim,Smart Speaker,Amazon Echo,Echo Dot (4th Gen),Z817,4,49,40.1016,34.1775,TRUE
3273,09/02/2023,Mon,Syria,aleppo,36.2021,37.1343,Hasan Kharbutli,Fitness Tracker,Fitbit Versa,Fitbit Versa 3,C222,4,229,170.0554,86.104,TRUE
3274,09/02/2023,Wed,Syria,damascus,33.5146,36.3084,Fadi Alaleppoy,Smartwatch,Samsung Galaxy,Galaxy Watch 4,C793,3,349,216.729,125.64,TRUE
3275,09/02/2023,Tue,Saudi Arabia,riyadh,24.7743,46.7386,Muhamad Bradiei,Digital Camera,Fujifilm X Series,Fujifilm X100V,X918,3,1399,564.0768,1611.648,FALSE
3276,09/02/2023,Mon,Saudi Arabia,riyadh,24.7743,46.7386,Mazin Salhany,Gaming Console,Nintendo Switch,Nintendo Switch Lite,J212,4,199,19.502,146.265,TRUE
3277,09/02/2023,Mon,Saudi Arabia,jeddah,21.4858,39.1925,Ibrahim Alaleppoy,Fitness Tracker,Fitbit Charge,Fitbit Charge 4,E166,5,149,212.0121,823.1058,FALSE
3278,09/02/2023,Tue,Saudi Arabia,jeddah,21.4858,39.1925,Diea Zaytun,Digital Camera,Olympus OM-D,Olympus OM-D E-M1 Mark III,O867,1,1999,1551.224,290.8545,TRUE
3279,09/02/2023,Wed,United Arab Emirates,dubai,25.2048,55.2708,Ahmad Almueasaeas,VR Headset,HTC Vive Pro,HTC Vive Pro 2,S988,2,1099,4090.9176,3181.8248,TRUE
3280,09/02/2023,Tue,USA,new york,40.7312,-73.9998,Husayn Allaadhiqanii,Tablet,Lenovo Tab,Lenovo Tab P11 Plus,D873,3,299,146.3904,192.3168,TRUE
3281,09/02/2023,Tue,United Arab Emirates,abu dhabi,24.4539,54.3773,Muhamad Bradiei,Smartwatch,Huawei Watch,Huawei Watch GT 2e,A280,5,129,45.0468,65.0676,FALSE
3282,09/02/2023,Tue,USA,new york,40.7498,-73.9814,Muhamad Yasir,Smart Speaker,Google Nest,Nest Hub (2nd Gen),H868,3,99,156.816,188.1792,FALSE
3283,09/02/2023,Mon,USA,las vegas,36.1699,-115.1398,Diea Alttahir,Tablet,Apple iPad Pro,"iPad Pro 11"" (5th Gen)",Q149,5,899,1726.6194,2563.7682,TRUE
3284,09/02/2023,Mon,Syria,homs,34.7326,36.7136,Sultan Musuh,Smartphone,OnePlus,OnePlus 9 Pro,L562,5,899,736.281,597.2057,TRUE
3285,09/02/2023,Tue,United Arab Emirates,abu dhabi,24.4764,54.3705,Aishah Hazruma,Laptop,HP Pavilion,HP Pavilion x360,O337,4,649,59.708,489.6056,TRUE
3286,09/02/2023,Mon,USA,las vegas,36.1699,-115.1398,Muhamad Naghnagh,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 6,K044,4,39,11.6064,22.0896,TRUE
3287,09/02/2023,Mon,Saudi Arabia,riyadh,24.7136,46.6753,Sandra Alealbi,Fitness Tracker,Garmin Approach,Garmin Approach S62,C793,6,499,348.0525,403.7409,TRUE
